tran_id,TRAN_DATE,user_id,ProdId,amt
BQONI,2016-07-22,813,14,66484.136954472
HLRZU,2017-08-15,1117,8,130857.52073291499
RXUNI,2016-08-05,566,5,17688.0472985707
VCKRB,2016-12-09,585,14,65443.42156015572
QLOHI,2017-12-01,277,12,15803.781644530956
OBNKG,2016-09-22,391,1,19910.0773373166
MXQMR,2017-02-02,777,3,159832.2089015114
JDSAO,2016-09-05,600,5,98385.60518395316
POTLY,2016-11-26,735,5,93843.53879945226
CSQYR,2017-06-23,32,9,168197.01151910197
NAAOO,2017-07-27,1005,8,94383.93103178378
ZEGRJ,2016-09-05,1422,6,10811.737137411637
FJJCT,2017-07-18,154,15,92185.32808217168
JBXFW,2017-08-08,844,9,133989.57786370255
LDSIR,2017-10-28,36,11,24730.4013011197
CNAHT,2017-06-14,822,7,82752.47122781197
JPXDU,2017-12-10,455,4,37264.64608909792
HUBRX,2017-12-25,718,6,191886.62351245014
BICMO,2017-04-21,453,10,68134.83073919253
HAEGS,2017-04-01,1135,10,61063.20617255907
WSTXN,2017-03-01,67,9,177387.82300665794
XESMY,2016-07-15,661,9,185506.73806557286
GDMZH,2016-12-11,1275,5,185076.035629036
COMYT,2016-08-07,1441,12,68859.76223527563
TJWMC,2017-02-10,158,3,63550.70791020958
DQLGD,2016-11-13,1234,8,114950.60672169934
HLMAX,2016-08-18,896,7,88017.02039249877
SQCIX,2017-12-17,693,12,12231.11007176918
SUODS,2017-01-14,671,5,106681.00636079173
UQCYH,2016-07-22,637,6,156896.94892680304
UDLYE,2017-06-04,904,10,144786.81245702933
YXTLO,2016-07-23,454,16,42092.03825202048
DBFTB,2016-12-24,241,5,80243.9062536825
UBSRI,2016-09-24,690,7,126816.1833939601
JYDZX,2017-09-22,581,16,111463.24478230534
KJYNR,2016-12-07,1131,4,47698.88379356315
XMXVK,2017-02-14,731,9,178188.32573855357
VUMPW,2017-06-07,1274,2,16488.508200402975
VFZDL,2016-12-24,422,1,187528.92354026582
MQXDH,2017-10-08,656,5,48096.46939679073
OLFWI,2016-07-22,512,7,33605.922629478744
JEVWR,2016-09-13,1436,1,157187.00741871606
ILSKO,2017-02-02,237,5,16556.843114291976
FTIJL,2017-02-13,1300,14,159517.9368212603
OQXDH,2016-08-12,822,15,112970.25095335122
GFJKI,2016-09-19,959,13,129054.9064927976
GFGPM,2017-07-15,73,1,96931.88787875077
KYMKE,2016-07-11,526,2,157409.43777955082
LMZOY,2017-05-13,463,7,82352.25393418666
TQVWV,2017-09-16,1236,5,179469.3650307406
LPJBB,2017-11-19,1145,14,30666.208096900948
KARAP,2017-08-24,530,1,139377.7992542634
CXNOQ,2017-06-04,354,12,113669.30661694794
QEZGS,2017-09-17,920,1,185618.24952100884
JMNIM,2017-12-24,256,5,93570.66946305077
KAMIG,2017-09-01,1230,10,137538.80678779708
QNANB,2017-01-17,773,13,150787.10984956613
TYUAT,2016-07-15,518,7,157263.07089914018
ASRFE,2016-08-12,1412,14,74219.1502662598
PMZEM,2017-11-11,650,15,12936.719805931984
YHJRV,2017-04-14,1383,5,142297.97449793483
ARWJU,2017-01-03,196,12,159912.71661637782
HBQMT,2016-08-18,315,2,52425.25394802906
JJOLB,2016-08-01,221,3,100008.98502093926
YDHTA,2017-09-26,1286,14,130412.32734389925
CUNBL,2016-10-09,851,8,52234.00975583448
UUJDD,2016-08-11,459,7,182144.09445027463
YFTCR,2017-01-11,948,8,184624.62415519342
VEIBU,2017-07-21,250,15,6635.804317705963
QFKDW,2017-05-30,264,12,79065.76600812488
CHOBD,2017-07-17,1481,11,29188.532924647603
EQPOP,2017-05-04,89,3,60766.317336695465
LZKCH,2017-09-20,697,8,94784.19011846423
MJDHZ,2016-11-22,82,9,34898.92016614322
WUEWR,2017-12-15,1192,8,163891.42504548028
HIKGK,2017-02-22,194,2,80301.11519163921
KERYO,2017-09-20,1116,14,20879.78007763529
DFAEA,2017-12-18,66,3,158817.5269884979
VQUSS,2017-12-26,848,8,140883.01237222308
AWEDN,2017-10-07,294,11,34808.342988241224
GVMDC,2017-11-12,233,9,120319.87968905746
MZEXE,2017-12-29,1203,13,113610.83779509157
QTXFZ,2017-06-19,1062,4,76505.76598856942
LESLG,2017-10-22,989,1,103227.46759219933
VVJHO,2017-12-20,1364,12,197167.9575936725
THJES,2016-07-06,1201,1,17159.028086342663
XUOPE,2016-07-02,652,15,178652.1281878943
RIKUB,2017-09-26,962,3,193524.15993352758
DGSFN,2016-08-07,1419,14,177667.78345365543
LDAJM,2017-06-27,727,7,157593.58091579215
FJNTF,2017-09-19,908,6,57705.79624135799
RLQPP,2016-10-25,366,3,199343.73296863824
DTPIW,2017-07-03,1174,13,140593.9533130864
MKCYM,2017-12-14,261,1,157526.76948536682
MZWXD,2017-06-08,669,16,112845.23258864238
ULVOJ,2016-09-29,1472,8,135383.59248088478
GDCYI,2016-07-04,1352,2,14423.567686884353
YINYI,2016-12-24,227,1,133100.89902418855
GTCRA,2016-07-09,1032,12,114149.25303506371
JEKBU,2016-12-01,1149,7,194250.8982780186
GVGPY,2017-02-12,1312,6,46164.00304039226
JLHDZ,2017-09-24,175,9,197974.96631942265
OFKME,2016-08-07,1190,9,58620.74079227313
JCYQJ,2017-01-15,733,13,169541.0360078164
WSPJE,2016-07-30,1398,2,86640.59568385323
ZRCSV,2017-01-14,895,5,145378.1061998925
ASNFV,2016-08-03,387,6,468.36218883650196
EFKEA,2017-06-28,432,10,94213.93717587531
EQLWN,2016-11-07,1413,10,43735.494047419656
IQMYA,2016-09-08,66,13,192771.6032131061
WNPSE,2017-11-13,1380,12,174797.09923392287
OUARB,2016-12-13,1151,2,164680.67468648092
RDZTX,2017-07-09,718,7,48761.11092020215
SFWEN,2016-10-18,613,12,96581.63616001669
CAHIC,2017-03-17,679,2,144537.15802716173
ECRXW,2017-06-14,1075,7,113286.87967168404
VSVZZ,2017-03-19,292,16,93849.88292704415
UQRXR,2016-10-24,1230,2,192733.109681556
RXNBB,2016-08-21,367,2,62343.074694359355
RLEQX,2017-03-10,1049,5,54291.88712587014
UDCPK,2017-06-23,1265,4,179493.9733704607
WNXTZ,2016-08-15,392,2,99297.05230353556
SPQKL,2016-09-23,1404,15,101038.53270514657
KQFJO,2016-09-25,842,7,131922.84727093528
RLKDB,2017-06-27,48,14,164560.27578843888
BKFPP,2017-09-27,1453,3,138544.6939380697
BLTKV,2017-01-25,136,1,176108.5537831621
UAVUQ,2017-04-20,1404,5,49713.09129439372
ZTOUM,2017-01-21,419,6,157694.07223911435
NPRUZ,2016-11-09,1293,5,177311.44088805097
ZPJNI,2017-12-25,1027,5,684.8698053236735
PZPGZ,2017-12-25,95,4,74616.58390198465
ZCWRR,2017-12-27,73,2,55346.76102514497
HHZVA,2016-09-18,338,5,55190.96569594315
BMXCH,2017-04-02,627,2,187067.288572059
YGCAB,2017-10-13,1021,5,34315.3255370543
SWWDX,2017-02-12,1120,12,38148.70649030513
KVIIS,2017-04-01,273,2,106063.46947117322
LLGVM,2017-05-03,291,13,107819.57839209402
POVXA,2016-10-17,729,16,2378.952242754795
VASIR,2016-08-05,808,3,38375.90540879114
TYVEW,2017-08-25,1364,9,27812.41310061231
NHOGR,2017-02-25,680,14,161035.69863172225
CEJQB,2016-09-22,1060,14,20277.502579381522
WTWWX,2016-08-29,1371,1,129521.4540905813
CWCKW,2016-09-01,1264,14,66170.38826235342
WCNGE,2016-11-16,1104,6,14630.3448652922
MXEOH,2016-10-04,847,5,137707.85832692502
HWMYE,2017-09-28,1054,1,30351.208741335522
HKPXW,2017-08-30,472,16,199192.84513889943
GWOAS,2017-12-24,368,13,158623.91451609388
RBGBY,2017-10-15,1166,10,39384.45967888318
KTKUS,2017-04-02,1470,14,171340.3549802797
LWQFH,2016-11-19,70,8,58377.23902465528
DJSSH,2017-10-27,132,10,64360.613533140044
ZQGHB,2016-07-06,611,13,17606.820909782782
ZRYAP,2017-01-07,1309,6,19361.117273837404
HLKZP,2017-01-31,344,9,86888.91438434819
ZOSRO,2016-06-30,1356,11,11816.884264635497
FYLET,2016-11-25,283,2,105012.24099776472
LSJTV,2017-08-20,258,8,176549.8548880046
JOKJU,2017-05-01,660,6,155248.9887380825
KJRIF,2017-10-21,595,1,142046.77243331866
NQMIH,2017-03-20,592,15,59086.48192519501
CLJIG,2017-03-14,1161,12,88105.02586618625
XIKGY,2016-10-19,209,4,143858.70694446165
ASSWZ,2017-03-10,1440,5,178014.5694693532
UMXCW,2016-10-18,743,8,103851.01426843168
IXBLF,2017-11-26,868,14,168495.50533082685
DNAPK,2017-05-13,1127,15,159921.1248142852
RMMXY,2016-10-17,401,3,9137.094712424654
GRIYK,2017-10-19,824,3,137218.75567211982
JBREL,2016-09-18,924,12,160962.26963107297
IZKZD,2017-04-10,913,6,182801.9886676389
RZCNM,2016-07-09,504,4,105252.52420163443
TNLYI,2017-05-19,243,5,184958.11837789792
ISWZM,2017-01-29,917,1,78624.59323718451
MQTDO,2017-06-05,792,7,165814.69110705127
TSHHQ,2016-08-18,1430,9,45392.88645526016
WVKZN,2017-06-08,1310,16,188492.73503214208
EEUYI,2016-07-30,519,6,41049.49860302909
XRUDW,2016-09-11,816,5,63586.400972654264
OROIL,2017-03-25,132,5,172333.85950983528
LONVG,2016-09-01,1452,10,133223.83090464052
ENLMV,2017-08-31,1308,10,169915.63647230546
BUHBB,2017-07-08,562,11,96757.25637792447
SDYTY,2016-08-01,445,16,171438.17999925223
OCYLI,2017-04-20,1095,15,163288.6995881166
IVEQW,2017-07-03,312,5,158029.24912054776
PUYUI,2016-08-28,160,12,138869.86372043207
QHHHH,2016-07-27,1368,7,112329.14036093853
YYISR,2017-03-20,180,9,171578.59807778217
HBDOC,2016-10-14,157,2,91091.64799153802
EVYBV,2016-07-30,448,5,6169.070426165546
ODSGB,2017-03-24,830,6,67407.62186375695
NQVIT,2017-12-16,390,10,40784.03814333453
PINWE,2017-11-18,1278,5,153001.31263866174
YYQVC,2016-12-01,118,2,141406.10775669754
BRBWH,2016-09-26,435,3,47845.1530307495
VIICW,2016-09-06,1413,5,108736.94959166604
KNFOB,2016-10-14,1434,1,5230.521852799885
KCUMF,2017-08-09,513,10,89010.24658750299
GSNFE,2017-05-08,345,15,21446.010737108434
LIXMD,2016-10-15,784,11,101662.34923906784
SQWHJ,2017-06-27,1129,16,46559.652421462495
AWJEQ,2016-07-02,1163,16,72703.64918124303
BDGLC,2016-08-02,284,1,9147.993958989176
FGDEC,2017-05-27,252,15,194044.05337772964
NZEEZ,2016-10-15,1411,16,82680.3009239942
FNJYB,2016-08-19,1075,16,189241.09514659148
OJXZS,2016-11-27,1054,11,178136.16956940375
QSVLL,2017-12-22,1297,15,53345.37383754192
XEYMA,2017-03-29,1083,9,126401.26451149718
TAQCT,2017-02-19,561,1,11905.26794450344
OPANW,2017-12-30,272,15,64059.75624221496
ASSUL,2017-05-26,332,2,193490.7792800195
OVBAD,2017-10-26,1073,6,76698.73214001275
GCTCK,2016-07-21,46,5,78268.06563645395
IJRHR,2017-02-27,612,6,42066.9654442045
FCBUY,2016-08-01,1392,6,36380.496272501594
VELWK,2017-11-06,220,8,161379.53262465846
QLBJB,2016-07-14,363,8,179424.39617857698
TKFUJ,2017-03-25,457,12,95318.20266134743
BOODK,2016-07-04,843,13,10350.857128736912
UGSXG,2017-01-27,524,4,37697.05735811395
IKQPB,2017-06-30,118,14,135217.23507918225
ITNJW,2017-09-16,140,11,185679.6496782402
NGMEF,2017-05-28,784,3,114343.66767727329
XVEVJ,2017-06-01,305,11,66144.01646932669
RCDTX,2016-08-31,1167,10,127152.54154165927
JKSVW,2017-07-12,912,5,178500.79714350592
ECIKG,2017-03-11,1062,9,12691.779832648797
AXJVQ,2017-09-11,70,5,88621.58020116825
UDJNT,2017-04-07,1398,13,77895.87987166682
RHNEG,2017-07-22,618,10,17154.47449335519
EQXFW,2017-03-21,149,3,95301.63934791264
ABDAQ,2017-10-07,811,11,164713.46819931123
LPABM,2017-06-24,1055,8,107155.84379670833
TPVFR,2017-02-17,1455,5,83173.39375472542
VJEBU,2017-05-25,1396,8,152144.83789748524
QTCJM,2017-11-27,710,16,55171.440196295895
YWPCW,2016-09-24,1369,4,65281.08495762961
REUWI,2016-07-23,11,13,750.3063340010164
WWIRF,2017-06-26,1429,6,18586.53758069857
VJLFY,2017-03-13,1460,1,131143.62453655736
ONFKJ,2017-08-10,377,6,191526.85589321054
LGYVV,2017-02-17,1403,4,45818.83523539396
QILLZ,2017-09-08,1247,6,108159.69458196261
UWZCR,2017-07-17,565,12,61346.99525897021
ELWMT,2017-02-04,925,5,98333.63506281919
RBYWS,2016-09-06,958,16,112880.43491463253
TXQMY,2017-12-28,1079,14,1185.0441271034074
TCRMG,2017-06-07,507,10,140278.9387084203
OBQYA,2017-08-10,1282,16,114311.41073528564
HHTTU,2016-08-05,315,14,113304.00449549309
KMTOJ,2016-07-26,212,8,86786.08168495486
VWTUR,2017-01-11,199,6,180934.47676207565
VFSTZ,2016-10-01,499,16,45024.27275376946
ADJGE,2017-07-06,1177,13,188055.99776929934
XWFWN,2017-08-24,566,7,163728.61117863533
COXYJ,2016-09-22,1420,14,119423.6670881065
BCCHU,2017-07-03,1375,7,161240.14438834798
QBMJU,2016-10-27,1345,10,117400.96049022413
HFWMB,2016-12-18,120,5,51598.60991236594
UPHWS,2017-04-25,481,13,60658.97315556639
LPLPF,2017-01-18,326,8,111518.7941443161
UYOAL,2016-12-02,294,1,128387.32459221252
OOWQU,2017-03-02,1110,3,198279.58962903044
VCGVT,2017-08-27,119,1,18002.645200803214
BWYAP,2017-01-31,560,3,31569.72092966066
LIVCH,2016-12-20,724,1,53745.97397806504
CKGWU,2017-08-28,791,9,123968.40454230264
OHBYK,2016-08-27,1154,3,114785.22835577467
VHPFJ,2017-03-03,1117,1,57987.34159539396
IYFBC,2017-01-24,1411,3,92274.12252143519
HDBFX,2017-09-04,223,7,1779.0184837600532
JSVYB,2017-02-19,1348,7,83928.44177632382
TEOBT,2017-06-21,640,4,34576.32718285366
TNTTJ,2016-11-29,1216,6,41279.923103353445
SAEYY,2017-05-31,926,6,9892.645316948467
UIOSR,2017-08-21,1023,14,127539.64945859715
HSTYC,2016-11-30,222,8,98289.87074989814
TNBAW,2017-02-09,830,11,118243.83561465508
PNTEF,2017-12-17,1475,10,166521.80159231526
UGHLQ,2017-04-02,148,4,10492.370036966924
BJHAB,2017-05-16,898,6,136235.85647726024
MNNUU,2017-08-18,261,13,35087.67262948811
IURWD,2017-08-12,1486,8,22878.685090919258
ULNUK,2017-09-07,1147,15,174029.55558578117
GVFYY,2017-12-22,738,3,10932.625513820925
SMQMG,2017-05-30,584,9,27310.93736553123
EEMHN,2017-05-27,357,2,111233.37483542213
VYEVV,2016-10-19,1102,3,50191.81636740646
SBKWV,2017-07-18,928,5,57794.57023885115
QHEWF,2017-02-20,1157,5,186073.4692276506
DKGKO,2016-11-29,68,4,66611.87111304679
UVXJR,2017-02-12,837,11,103189.8263002524
TQDDH,2017-04-20,1144,6,53560.10158245641
CZDXV,2017-05-26,1259,12,189939.77994620302
WTPFM,2016-10-25,503,2,187912.1508221677
MAWKF,2016-12-15,3,15,115798.06230936426
OFPKG,2017-04-11,1212,3,23759.0046998297
TRVGT,2016-10-25,142,11,55871.792705655345
HJDIT,2017-03-14,435,3,63325.609043138975
ERARJ,2017-10-29,630,14,181261.82965123194
AOSSS,2017-10-26,800,13,124927.42375799113
UEBMD,2016-10-17,585,4,51216.44814878152
TYFHU,2017-06-24,1453,7,180250.06406264298
FGUBB,2017-01-04,488,4,10215.563629457702
POAYU,2017-08-23,806,13,115482.92179006565
QRTFZ,2017-01-19,979,4,126802.45848293547
KHYRJ,2016-11-08,992,15,184799.38438804582
YNFPB,2017-09-19,1095,6,86433.21049835453
KWRBJ,2017-03-20,503,10,82050.77551766326
CYNSI,2017-11-13,1130,14,194497.35868027472
MHAWP,2017-06-29,1410,3,109758.570212718
ODDPL,2016-08-04,913,14,7860.380519074317
DAKHF,2016-11-19,1311,13,66314.9480337402
AQHUF,2017-04-04,1402,9,20896.45948855665
JSQRW,2017-09-21,106,13,109880.50786932517
XTLTX,2016-11-12,355,1,156269.77290073686
PVSTA,2017-12-01,613,15,95551.08725551482
OVPFY,2017-02-23,558,6,173874.38543480003
USBVG,2017-06-29,486,9,60347.799287869486
VPPQM,2017-03-25,785,13,89320.86229830926
DQPJY,2017-04-28,344,8,94858.2706147026
SYMID,2017-03-14,54,12,127922.26153751291
CFKIT,2016-11-20,894,12,17065.97883388421
DGPGR,2017-01-30,681,8,99424.9904881348
VQXDP,2017-07-17,1269,13,154464.54370525124
NGSRC,2017-08-29,535,8,155485.00736611502
EWQTW,2016-12-10,1272,13,112229.02451986012
LJITB,2017-01-22,614,2,60794.90722341356
IOTVK,2017-02-25,1206,4,118331.71295026627
BZGTB,2017-02-06,171,15,117526.95908881605
TQBIO,2017-05-03,334,3,64965.814870454255
IYTFY,2017-12-02,1380,15,111699.92599987058
GXAAW,2017-07-02,1147,8,27950.90049130613
DEXIF,2016-11-16,384,4,77588.29029155945
GQQPJ,2017-06-28,153,13,27568.291454843475
BKPHX,2017-04-01,479,1,71350.13707308973
FKUMA,2016-08-31,1438,4,67897.21461509756
JUJOY,2017-10-26,1366,13,24537.06408720342
LFSPD,2016-10-07,192,6,15104.822655266558
ZHOUR,2017-05-31,1,3,114732.76256493745
WGBKM,2017-03-30,1493,16,6992.780860328907
DEBUA,2017-06-09,314,14,14665.479591677677
NTGSU,2017-03-07,330,15,29136.158357845445
QECIC,2016-11-30,1027,11,130362.32436451442
PMQFT,2016-07-18,581,13,87975.69677564934
LPSZJ,2017-07-24,595,11,64459.34197196712
CBVCJ,2017-08-12,454,7,199814.86037507333
HHCGT,2017-06-29,962,2,121420.00776554718
YZWBV,2017-02-19,1242,3,34970.8349949569
GWBAP,2016-09-29,246,3,182828.26658790483
YALTD,2017-06-12,123,4,10224.578242092197
HUAQT,2017-06-09,1491,15,105474.04820632751
OITES,2017-09-01,5,5,95151.92947835774
MRYEW,2017-08-28,167,13,47833.09654318575
UVTXP,2017-09-19,1330,7,91928.86934272686
VHLVO,2016-11-28,1452,5,84374.83062874427
UJZYY,2017-04-08,275,7,134770.20931612773
JDZRN,2017-07-12,1107,14,171688.66858885653
RSIAP,2017-08-23,1286,9,156461.29933405132
UOFZX,2017-06-12,228,7,95345.88694821218
WKYDM,2016-10-12,1073,1,75067.58789796282
YXGJR,2017-05-09,361,6,86119.82181124584
WCIZS,2017-12-05,271,13,122908.61663673566
XCZNV,2017-03-01,1473,8,28743.195422795776
ODSPI,2017-11-10,1330,11,55448.939580566424
ZBKMS,2016-12-02,1257,2,55248.77926254994
IARLD,2016-07-24,1199,7,18558.94953230812
AYHQG,2017-10-01,111,8,5900.527078032814
BHONA,2017-12-03,765,11,166807.89447185813
ESKVV,2017-06-09,721,14,53466.76979374909
KUDSH,2017-12-14,1147,8,100360.06900103009
OADHC,2017-06-08,518,8,141860.59845115192
MUXEK,2017-02-03,1250,15,94203.05433316248
SRFLW,2017-03-27,837,8,106135.30564948257
PYZPB,2017-09-09,1082,10,65190.00512988395
ARIDC,2017-07-31,1114,2,67116.01813059303
AUYJD,2017-12-24,853,3,125306.38883190625
PDPSE,2016-07-07,189,2,5342.38281826418
CSFZP,2016-12-28,304,7,127920.07104944445
ZUMRZ,2016-09-26,1013,5,11560.594166619254
OOXGI,2016-12-16,952,2,33589.195219393274
ZBAGV,2017-10-18,1490,5,111779.33677600323
PTYPT,2017-09-09,1145,8,98236.5579502227
ZFDAB,2016-09-18,417,14,174794.8999540539
FXPLK,2017-05-17,738,15,175940.2543079874
SRYPN,2017-08-28,1306,10,105811.7239690349
BUZMB,2017-09-11,1292,15,93163.8395148357
ZCYSE,2017-01-25,353,11,73641.37462441367
KBCMR,2017-06-23,583,2,19835.596588897464
SILVX,2017-06-12,1088,4,63858.866520476855
UUTCC,2017-11-19,878,11,181540.00813269208
VJYGV,2017-01-09,1029,2,107848.05356571512
TKPWX,2016-10-29,52,5,11698.4572973041
VRUGW,2017-01-08,898,2,103322.17271013757
WIRWG,2017-03-18,78,15,42483.21788347342
RBFJV,2016-11-03,307,16,148462.13066859054
PGZVE,2016-12-11,11,12,50901.07098151375
VMCUW,2017-10-28,724,9,178622.1860786706
FBJNU,2016-12-15,310,13,197599.96817297966
ZKLRK,2017-10-08,677,3,55679.06960783564
RFCPE,2017-11-01,872,12,125503.2943116791
SCDBC,2017-09-02,29,9,90340.96696819708
JCDKX,2017-06-16,298,8,66292.61281704294
VBJQA,2017-07-07,1032,7,165826.64795737294
CWUZT,2016-11-30,1194,12,55404.39128377777
YDSPF,2017-08-02,818,6,57381.69953434793
MASTR,2017-12-27,242,11,19627.23677798892
HFQJG,2017-10-11,605,15,171901.81702096897
PUDUX,2017-02-18,948,2,195429.63575638228
JTWLN,2017-04-11,829,7,184517.91425481706
QCMJL,2016-11-13,878,15,113622.2977811441
KDNQK,2017-01-03,321,12,102873.79419424392
STTFM,2016-07-31,875,2,82771.13313540569
FCLOP,2017-05-26,872,3,64734.0023634178
WWTJV,2017-07-25,192,11,7722.3418631755085
IKVUC,2016-07-14,952,13,72406.41865533519
HCYEE,2017-03-10,562,15,161327.54461319573
XJGQI,2017-08-21,843,13,4548.388704484352
MCAEJ,2017-05-14,1075,6,143173.08229228648
YPFUO,2016-09-25,647,6,43388.54363591085
OGPVB,2017-10-01,1032,7,175612.7962519687
BMCOF,2017-11-02,1259,6,40153.35444235728
EZDLL,2016-10-01,858,2,52797.861907505125
AVTOS,2017-09-30,871,9,32390.52409906309
MKHKS,2016-06-30,204,5,23523.36052421187
ZIKKR,2017-03-26,1179,12,7499.703298756155
ALFCF,2016-08-18,512,4,65337.3560290698
BWDZM,2017-03-09,581,3,115036.95690725736
BBTWL,2016-08-23,194,13,30686.472322616253
DISVZ,2017-07-20,915,6,87728.32307010402
EQVBW,2016-12-22,1183,9,179649.4183647718
CWWTT,2017-08-04,414,14,182713.56937194485
NHFZX,2016-07-27,381,1,126670.01295908015
MPXAJ,2017-03-31,1414,13,16055.665246304352
NMVXD,2017-02-07,1121,16,27617.028844057302
NVLFF,2016-11-12,1412,16,128225.1454855453
AEJJQ,2017-01-01,1326,3,148498.97263422547
WVENX,2017-05-28,1424,14,12919.825555455078
ZRHZK,2017-04-01,1116,8,113129.8201067714
FDFAF,2017-05-23,580,12,107606.10404599179
CBMVP,2016-08-25,901,4,2385.707791276448
NLJGZ,2016-12-23,1062,3,100389.76246833299
MPHVV,2017-01-31,1119,13,33059.69691505111
ZEYRE,2016-10-30,406,14,93253.52831180893
QOQZK,2017-03-10,1219,10,27014.743546403784
IKPZS,2017-10-05,1288,16,190632.3263391358
QMLPK,2016-11-21,378,1,81929.33611139128
GTCGI,2017-05-06,996,1,81861.1418425598
BAITP,2017-05-20,1108,6,58116.781561582684
MHOUL,2017-07-30,657,5,121541.64570815946
KDOWW,2017-12-20,949,14,39173.87299819582
BZZBY,2016-08-23,1149,6,63161.490657802075
JZBGO,2017-11-20,580,2,137108.4999229719
DIKWY,2016-09-11,325,7,89439.99743359485
YJKHK,2017-03-26,995,10,127198.121308968
UJCQO,2017-10-24,567,13,111403.56312896524
EXDYL,2017-06-19,1199,5,197519.70877701332
FRRSI,2017-05-21,88,16,9758.067802722859
PADUI,2017-11-18,1420,3,115053.92564061792
QDRWL,2016-08-13,1046,2,61284.62702623523
KDVBN,2016-07-15,933,1,86435.66028739682
PPLRP,2017-07-01,1091,10,4205.549390158181
EZDTF,2017-03-19,147,16,109333.7124295668
ETKUT,2016-09-13,831,8,196608.11888788635
DQODD,2016-07-05,1405,14,97801.22013281116
JTUEH,2017-05-14,619,2,69485.57245074624
RBOUO,2017-09-19,1154,12,51875.61942812786
LDDZR,2016-09-03,585,4,6943.980131232519
JQECJ,2016-09-22,928,14,59090.851272328495
OTSQA,2017-08-18,1314,16,122196.1615688411
DPCSR,2017-08-07,1256,6,12865.082155264585
RWGHT,2017-02-03,1333,1,102822.80590088255
ZYKHR,2017-08-23,342,2,124389.6325551997
GFYIG,2017-09-23,983,1,92562.32299119978
JZHXA,2016-09-02,1017,14,129258.51811562967
ENFUZ,2016-09-27,701,2,3403.881219735072
DESOC,2016-08-26,17,1,170578.31527001245
OFUDZ,2016-08-03,1217,6,193786.0291658212
ALHJX,2017-04-22,982,16,92212.3720720093
KQPAK,2016-07-10,1465,13,73441.59664530761
DSKXU,2017-08-10,347,14,36528.27890823569
VWODD,2017-08-12,783,3,122400.70888003496
EJOKM,2017-05-29,1351,8,78515.70471645224
PNENG,2016-08-05,59,16,20272.48588970898
VHBAD,2016-09-18,203,1,54801.2573095646
ZUHHF,2017-05-10,481,5,27660.515810228924
RULCC,2017-11-09,1141,14,56086.34099014289
QMZOK,2017-10-28,1162,3,168928.4246785725
ONMXW,2016-10-11,188,12,39114.84444257112
QQYAG,2017-10-03,413,16,113450.80606184053
VLZUT,2016-07-13,947,12,23669.687193711987
ADKEQ,2016-08-03,921,4,11379.26565640206
BKOFT,2017-10-21,915,12,131821.02169410762
MMXXE,2017-01-22,966,3,89691.0678625901
QXAUZ,2017-03-28,114,8,6321.739929525116
JAMOH,2016-09-19,298,16,120702.75269891962
OBQCS,2017-04-26,1246,6,124745.36012989054
XTECO,2016-09-01,1350,7,152835.6261358051
WBEMJ,2017-08-27,75,13,60098.910468669375
UBTSP,2017-04-18,321,16,18667.698059031547
WNIQO,2016-08-09,663,6,144097.2700604069
RFNQN,2017-06-24,1195,3,19882.37983749306
FXJRJ,2017-05-21,222,13,101257.86827061448
HFWMK,2017-03-12,1199,13,52049.45515057753
QRFEC,2017-07-23,317,5,60423.993792069574
IJRAB,2017-07-04,320,13,185339.29853374852
MHDRX,2017-11-10,1075,13,16630.66173608756
ZXRNM,2017-01-17,815,4,22316.305148995074
ZEKLA,2017-01-31,494,7,133181.63141905196
HRUWG,2016-07-03,974,12,10030.016785131624
YMPZI,2017-03-06,858,14,123167.06816640044
DLYIX,2017-02-25,1015,15,141381.31962015078
VXTBB,2016-08-25,1169,10,39896.11608000654
WNUDT,2017-11-29,1269,15,107858.05055780071
DGKWS,2017-01-10,995,3,20288.138696637838
NQMOC,2016-09-03,551,5,178025.41556415922
UEMNL,2017-06-07,316,12,46085.81681562307
AOTYZ,2016-11-20,1069,3,127437.11272087852
NNCPJ,2016-08-07,860,16,103905.97756414776
FQIRF,2016-10-04,1223,3,6082.9667956259655
INYRJ,2017-10-06,1216,15,171308.70284524595
CYQEB,2017-05-04,137,5,41979.52461382654
PAHRN,2017-05-08,326,2,196848.9721083633
HYORG,2017-09-18,1066,2,182993.46114862504
JGHNG,2016-12-30,1077,2,152455.2509642821
PBCYH,2016-07-23,595,6,191494.2482927205
NANWI,2017-11-13,527,2,25489.986963311352
WUQQU,2016-08-07,670,11,1537.0188021113452
SBRZM,2017-04-11,446,12,191227.13405634253
WLYYD,2017-10-23,381,7,129009.43335974564
CNPXV,2016-10-25,949,5,122328.92701779628
BBZZZ,2016-07-06,603,15,186289.46675503478
CUISQ,2017-05-06,1250,7,24462.92288370018
HRJSF,2017-05-04,815,4,118253.12886857735
YXMEU,2017-06-08,1046,7,17979.34503957004
EGOFQ,2016-10-03,360,1,168331.6573723769
GUIIF,2016-11-07,1389,6,78675.19059517155
MDEVI,2016-09-12,567,6,137483.84668622652
TMXJA,2017-03-18,41,6,51202.60906504954
HAIJL,2017-11-27,1014,12,123570.68154761048
VQBTD,2017-07-30,925,4,120489.91152941716
OGCLZ,2017-08-07,351,9,177028.40712185294
KDWHN,2017-06-09,641,7,110847.47333150609
MCFIP,2016-12-08,937,15,195328.7590321119
DVIDU,2017-09-19,569,7,3588.9941454076093
